tconst,nconst,director_id
tt0216890,nm0003606,531
tt0216930,nm0002089,390
tt0216949,nm0924539,12660
tt0216982,nm0552140,7959
tt0216990,nm0636979,9038
tt0217019,nm0415245,6116
tt0217031,nm0003957,568
tt0217086,nm0818542,11284
tt0217107,nm0362734,5409
tt0217119,nm0710830,9923
tt0217135,nm0688354,9639
tt0217287,nm0510132,7445
tt0217319,nm0164885,2923
tt0217331,nm0579079,8280
tt0217355,nm0705535,9863
tt0217505,nm0000217,43
tt0217570,nm0279441,4329
tt0217621,nm0349847,5239
tt0217630,nm0002132,394
tt0217654,nm0691061,9684
tt0217664,nm0542642,7851
tt0217686,nm0400968,5889
tt0217756,nm0005367,693
tt0217758,nm0061376,1530
tt0217780,nm0065776,1575
tt0217787,nm0655389,9275
tt0217788,nm0453993,6677
tt0217802,nm0003328,503
tt0217824,nm0522393,7597
tt0217869,nm0796117,11002
tt0217978,nm0001206,249
tt0217979,nm0691061,9684
tt0218000,nm0328922,4958
tt0218032,nm0931077,12716
tt0218053,nm0229544,3732
tt0218067,nm0128375,2384
tt0218080,nm0006860,776
tt0218080,nm0691061,9684
tt0218107,nm0787257,10879
tt0218112,nm0728522,10125
tt0218126,nm0676248,9503
tt0218138,nm0550687,7943
tt0218140,nm0002976,478
tt0218141,nm0255910,4033
tt0218182,nm0001469,297
tt0218298,nm0593592,8468
tt0218323,nm0748339,10345
tt0218378,nm0935863,12771
tt0218379,nm0321159,4845
tt0218390,nm0806121,11131
tt0218426,nm0923768,12650
tt0218475,nm0242961,3878
tt0218533,nm0764316,10558
tt0218561,nm0114226,2206
tt0218581,nm0000782,171
tt0218616,nm0148116,2638
tt0218619,nm0139461,2543
tt0218625,nm0138609,2530
tt0218641,nm0676248,9503
tt0218741,nm0767017,10607
tt0218800,nm0660889,9337
tt0218817,nm0398185,5836
tt0218839,nm0001302,268
tt0218864,nm0065608,1571
tt0218922,nm0188165,3220
tt0218967,nm0711840,9939
tt0218978,nm0003917,559
tt0219171,nm0006854,774
tt0219179,nm0724425,10069
tt0219210,nm0456693,6714
tt0219214,nm0331004,4992
tt0219223,nm0284034,4393
tt0219272,nm0295345,4529
tt0219288,nm0648576,9197
tt0219327,nm0134922,2488
tt0219333,nm0832369,11452
tt0219336,nm0371858,5517
tt0219338,nm0812553,11210
tt0219374,nm0389591,5741
tt0219400,nm0103655,2072
tt0219408,nm0004043,576
tt0219469,nm0478943,7000
tt0219519,nm0845860,11610
tt0219636,nm0090066,1895
tt0219640,nm0671060,9449
tt0219643,nm0350086,5243
tt0219653,nm0527261,7655
tt0219687,nm0108754,2130
tt0219687,nm0004775,640
tt0219699,nm0000600,133
tt0219756,nm0314147,4751
tt0219822,nm0327273,4942
tt0219854,nm0005509,704
tt0219952,nm0001188,248
tt0219957,nm0643422,9116
tt0219965,nm0001469,297
tt0220005,nm0688217,9636
tt0220005,nm0863208,11842
tt0220034,nm0800455,11053
tt0220099,nm0266255,4147
tt0220100,nm0001214,251
tt0220122,nm0819038,11295
tt0220157,nm0909735,12462
tt0220322,nm0231048,3751
tt0220331,nm0362454,5405
tt0220332,nm0671490,9452
tt0220343,nm0075864,1696
tt0220371,nm1993122,26767
tt0220399,nm0168214,2962
tt0220506,nm0742819,10278
tt0220514,nm0327329,4944
tt0220580,nm0294379,4510
tt0220605,nm0003155,492
tt0220607,nm0117490,2239
tt0220627,nm0898288,12309
tt0220631,nm0898063,12301
tt0220651,nm0690532,9673
tt0220652,nm0032425,1152
tt0220827,nm0000783,172
tt0220864,nm0846590,11622
tt0221013,nm0082748,1805
tt0221027,nm0001130,241
tt0221069,nm0908037,12437
tt0221073,nm0231596,3755
tt0221074,nm0007198,814
tt0221197,nm0178876,3097
tt0221218,nm0755261,10431
tt0221297,nm0528420,7673
tt0221431,nm0103262,2065
tt0221463,nm0167627,2959
tt0221559,nm0138809,2535
tt0221563,nm0003473,517
tt0221637,nm0003888,555
tt0221799,nm0307147,4670
tt0221823,nm0178876,3097
tt0221837,nm0066580,1582
tt0221838,nm0792241,10952
tt0221885,nm0382776,5655
tt0221889,nm0247123,3930
tt0221928,nm0631093,8961
tt0221982,nm0403967,5929
tt0222012,nm0352032,5267
tt0222020,nm0676248,9503
tt0222023,nm1001040,13434
tt0222024,nm1147556,16750
tt0222167,nm1097114,15665
tt0222270,nm0592583,8454
tt0222293,nm0503215,7335
tt0222375,nm0410045,6038
tt0222666,nm0277377,4300
tt0222705,nm0626714,8911
tt0222710,nm0195773,3313
tt0222710,nm0523629,7612
tt0222710,nm0969633,13204
tt0222717,nm0930302,12709
tt0222790,nm0003261,497
tt0222812,nm0951206,13006
tt0222849,nm0003524,522
tt0222850,nm0075528,1687
tt0222851,nm0001429,292
tt0222989,nm0221087,3613
tt0223268,nm0951206,13006
tt0223284,nm0131064,2430
tt0223593,nm0945724,12900
tt0223744,nm0724037,10066
tt0223828,nm1281894,19285
tt0223856,nm0418659,6153
tt0223889,nm0724037,10066
tt0223897,nm0001460,296
tt0223911,nm0262733,4109
tt0223954,nm0608666,8648
tt0224025,nm0732319,10165
tt0224050,nm0574217,8226
tt0224084,nm0839608,11533
tt0224086,nm1061989,14897
tt0224394,nm0737058,10220
tt0224451,nm0291209,4482
tt0224578,nm0870841,11953
tt0224626,nm0317367,4791
tt0224755,nm0364347,5430
tt0225071,nm0001502,300
tt0225196,nm0302410,4607
tt0225518,nm1198594,17782
tt0225828,nm0003700,539
tt0226057,nm0072993,1653
tt0226094,nm0899364,12324
tt0226198,nm0210370,3476
tt0226225,nm0607819,8642
tt0226225,nm0817620,11274
tt0226238,nm0229962,3736
tt0226351,nm0585701,8357
tt0226430,nm0247826,3933
tt0226488,nm0924644,12663
tt0226498,nm0894812,12269
tt0226591,nm0007037,789
tt0226708,nm0547456,7903
tt0226851,nm0335542,5054
tt0226935,nm0000160,25
tt0227005,nm0269463,4192
tt0227189,nm0866388,11889
tt0227194,nm0619777,8817
tt0227200,nm0906481,12413
tt0227224,nm0157387,2808
tt0227277,nm0686304,9621
tt0227445,nm0000568,126
tt0227458,nm0906174,12409
tt0227538,nm0001675,326
tt0227671,nm0372932,5539
tt0227984,nm0950553,12985
tt0228004,nm0192024,3275
tt0228054,nm0956484,13110
tt0228121,nm0790743,10930
tt0228180,nm0119689,2268
tt0228214,nm0736445,10213
tt0228242,nm0239725,3847
tt0228242,nm0553303,7972
tt0228277,nm0286975,4439
tt0228301,nm0284075,4394
tt0228333,nm0000118,12
tt0228389,\N,0
tt0228488,nm0837458,11509
tt0228525,nm0287857,4447
tt0228536,nm0369618,5485
tt0228687,nm0840905,11550
tt0228690,nm0372798,5535
tt0228711,nm0539354,7803
tt0228720,nm0002744,456
tt0228750,nm0000431,95
tt0228786,nm0440913,6457
tt0228871,nm0750259,10365
tt0228878,nm0727909,10112
tt0228889,nm0551167,7950
tt0228891,nm0889169,12195
tt0228906,nm0348224,5215
tt0228906,nm2640922,31685
tt0228977,nm0721199,10031
tt0228982,\N,0
tt0228992,nm0086920,1863
tt0229002,nm0119613,2266
tt0229003,nm0178204,3089
tt0229021,nm0089176,1882
tt0229211,nm0794782,10987
tt0229226,nm0897009,12288
tt0229260,nm0075666,1690
tt0229340,nm0320588,4835
tt0229362,nm0552786,7968
tt0229567,nm0003271,499
tt0229664,nm0643664,9119
tt0229752,nm0248119,3938
tt0229792,nm0266024,4143
tt0229792,nm0368945,5475
tt0229942,nm0077284,1715
tt0230011,nm0873779,11999
tt0230011,nm0936374,12777
tt0230025,nm0662383,9359
tt0230030,nm0000601,134
tt0230056,nm0583367,8332
tt0230169,nm0661257,9341
tt0230183,nm0625080,8889
tt0230189,nm0086996,1864
tt0230212,nm0011276,880
tt0230252,nm0636841,9036
tt0230308,nm0658966,9304
tt0230350,nm0005608,716
tt0230540,nm0002822,461
tt0230600,nm0024622,1046
tt0230631,nm0267695,4171
tt0230783,nm0636506,9033
tt0230838,nm0640466,9089
tt0231001,nm0956537,13111
tt0231138,nm0213983,3521
tt0231153,nm0003474,518
tt0231402,nm0934578,12753
tt0231448,nm0436284,6369
tt0231496,nm0213590,3518
tt0231615,nm0851288,11699
tt0231775,nm0919363,12592
tt0231775,nm0919369,12593
tt0231781,nm0824829,11368
tt0231956,nm0707807,9893
tt0231971,nm0521803,7587
tt0232015,nm0456709,6716
tt0232079,nm0201710,3386
tt0232083,nm0001031,220
tt0232098,nm0195848,3314
tt0232231,nm0904182,12384
tt0232465,nm0873608,11996
tt0232500,nm0003418,510
tt0232537,nm0565981,8136
tt0232657,nm0037710,1219
tt0232657,nm0838630,11526
tt0232957,nm0003438,512
tt0233142,nm0509028,7426
tt0233289,nm0691061,9684
tt0233402,nm0039046,1247
tt0233469,nm0001112,238
tt0233481,nm0591763,8440
tt0233559,nm0563517,8099
tt0233569,nm0598527,8531
tt0233600,nm0155598,2773
tt0233656,nm0160614,2859
tt0233699,nm0001162,245
tt0233764,nm0004217,594
tt0233764,nm0504264,7349
tt0233841,nm0006498,741
tt0233910,nm0594726,8486
tt0233911,nm0079001,1741
tt0233954,nm0406177,5964
tt0234000,nm0004363,605
tt0234058,nm0903474,12372
tt0234084,nm0281430,4355
tt0234137,nm0106928,2111
tt0234215,nm0905154,12392
tt0234215,nm0905152,12391
tt0234288,nm0398575,5840
tt0234354,nm0040575,1270
tt0234393,nm0290213,4470
tt0234407,nm0570995,8194
tt0234499,nm0525773,7641
tt0234570,nm0006625,750
tt0234652,nm0093051,1928
tt0234663,nm0109885,2146
tt0234750,nm0844155,11598
tt0234797,nm0127496,2373
tt0234805,nm0772522,10688
tt0234811,nm0945035,12888
tt0234829,nm0866132,11887
tt0234837,nm0521601,7584
tt0234853,nm0329116,4961
tt0235048,nm0003577,527
tt0235079,nm0477102,6980
tt0235219,nm0600034,8542
tt0235252,nm0003648,534
tt0235280,nm0132646,2453
tt0235333,nm0003758,545
tt0235353,nm0003694,537
tt0235412,nm0782384,10825
tt0235497,nm0647718,9185
tt0235547,nm0153463,2731
tt0235553,nm1007344,13588
tt0235553,nm0708870,9907
tt0235606,nm0004380,608
tt0235618,nm0394114,5784
tt0235679,nm0951197,13005
tt0235712,nm0875468,12028
tt0235737,nm0142286,2577
tt0235807,nm0339713,5106
tt0235853,nm0143134,2585
tt0235853,nm0290651,4478
tt0235877,nm0202952,3401
tt0235953,nm0355453,5314
tt0235970,nm0242697,3875
tt0235982,nm0417352,6140
tt0235982,nm0617352,8773
tt0236019,nm0855300,11742
tt0236026,nm0554920,7997
tt0236027,nm0421314,6183
tt0236034,nm0437287,6389
tt0236126,nm0822119,11335
tt0236126,nm0863570,11846
tt0236157,nm0792202,10951
tt0236167,nm0406728,5972
tt0236172,nm0495856,7220
tt0236189,nm0486587,7104
tt0236261,nm0718008,10005
tt0236348,nm0253323,4007
tt0236348,nm0438226,6409
tt0236348,nm1989536,26733
tt0236432,nm0945449,12894
tt0236474,nm0149670,2663
tt0236493,nm0893659,12255
tt0236502,nm0896139,12277
tt0236551,nm0834889,11471
tt0236600,nm0282739,4376
tt0236640,nm0804408,11107
tt0236784,nm0000958,210
tt0236832,nm0827051,11396
tt0237121,nm0003894,556
tt0237152,nm1076079,15193
tt0237199,nm0178713,3094
tt0237289,nm0269033,4188
tt0237295,nm0651622,9230
tt0237320,nm0317440,4793
tt0237534,nm0304521,4635
tt0237539,nm0812862,11213
tt0237572,nm0000576,128
tt0237680,nm0935076,12759
tt0237687,nm0594084,8476
tt0237706,nm0581206,8310
tt0237865,nm0505660,7374
tt0237994,nm0265853,4141
tt0238112,nm0006960,786
tt0238119,nm0523821,7617
tt0238121,nm0003930,561
tt0238137,nm0523239,7606
tt0238205,nm0310225,4705
tt0238247,nm0244756,3900
tt0238251,nm0638324,9061
tt0238274,nm0392837,5764
tt0238276,nm0530376,7686
tt0238295,nm0269170,4190
tt0238321,nm0741262,10256
tt0238373,nm0055283,1466
tt0238380,nm0934483,12752
tt0238463,nm0245829,3921
tt0238474,nm0894812,12269
tt0238546,nm0753382,10401
tt0238552,nm0482681,7053
tt0238588,nm0398866,5848
tt0238627,nm0214825,3531
tt0238649,nm0229210,3727
tt0238660,nm0370510,5497
tt0238743,nm0003782,550
tt0238883,nm0049326,1377
tt0238891,nm0320285,4829
tt0238924,nm0136775,2511
tt0238936,nm0080220,1761
tt0238948,nm0303032,4615
tt0238960,nm0169348,2972
tt0238992,nm0189236,3230
tt0238994,nm0058884,1504
tt0239004,nm0380740,5633
tt0239020,nm0465551,6822
tt0239060,nm0375983,5577
tt0239224,nm0098867,2001
tt0239224,nm0098868,2002
tt0239234,nm0006445,737
tt0239238,nm0093039,1927
tt0239267,nm0830149,11426
tt0239381,nm0735134,10193
tt0239388,nm0444244,6520
tt0239395,nm0349183,5231
tt0239406,nm0439178,6427
tt0239431,nm0946937,12921
tt0239450,nm0745131,10306
tt0239467,nm0941811,12839
tt0239509,nm0331606,5001
tt0239522,nm0047300,1356
tt0239570,nm0841772,11563
tt0239670,nm0000894,194
tt0239792,nm1054434,14725
tt0239948,nm0240797,3860
tt0239949,nm0736930,10219
tt0239955,nm0274407,4259
tt0239986,nm0122653,2311
tt0240122,nm0415245,6116
tt0240149,nm0137228,2518
tt0240156,nm0666069,9399
tt0240200,nm0576548,8249
tt0240340,nm0426520,6247
tt0240389,nm0505660,7374
tt0240400,nm0167396,2956
tt0240402,nm0911061,12488
tt0240419,nm0551506,7955
tt0240462,nm0139867,2549
tt0240468,nm0644203,9131
tt0240473,nm0117663,2241
tt0240500,nm0003917,559
tt0240509,nm0692538,9705
tt0240510,nm0001408,287
tt0240515,nm0338381,5087
tt0240585,nm0138609,2530
tt0240659,nm0002194,405
tt0240772,nm0001752,347
tt0240802,nm0005612,718
tt0240880,nm0490487,7144
tt0240890,nm0155093,2755
tt0240900,nm0630083,8949
tt0240903,nm0004404,610
tt0240913,nm0654830,9267
tt0240980,nm0678104,9525
tt0241025,nm0619762,8815
tt0241079,nm0598527,8531
tt0241142,nm0441737,6473
tt0241183,nm0128112,2380
tt0241223,nm0175352,3048
tt0241250,nm0235196,3801
tt0241254,nm0251057,3977
tt0241272,nm0270182,4202
tt0241303,nm0002120,392
tt0241355,nm0298567,4556
tt0241453,nm0166163,2943
tt0241498,nm0692432,9702
tt0241526,nm0161916,2884
tt0241527,nm0001060,225
tt0241657,nm0686074,9615
tt0241683,nm0210888,3483
tt0241760,nm0214036,3522
tt0241897,nm0510498,7450
tt0241934,nm0210792,3480
tt0241961,nm0491592,7165
tt0241998,nm0505642,7373
tt0242024,nm0894178,12263
tt0242029,nm0695324,9734
tt0242150,nm0610496,8673
tt0242193,nm0164187,2918
tt0242252,nm0796124,11004
tt0242337,nm0870461,11946
tt0242380,nm0234791,3797
tt0242423,nm0500444,7299
tt0242445,nm0005647,723
tt0242460,nm0405290,5951
tt0242508,nm0864812,11867
tt0242519,nm0698184,9762
tt0242527,nm0358327,5351
tt0242572,nm0579766,8289
tt0242587,nm0191147,3257
tt0242592,nm0568416,8172
tt0242653,nm0905154,12392
tt0242653,nm0905152,12391
tt0242716,nm0781230,10808
tt0242734,nm1319095,19855
tt0242746,nm0218393,3582
tt0242795,nm0509852,7441
tt0242821,nm0298125,4550
tt0242888,nm0420746,6175
tt0242953,nm0318201,4804
tt0242994,nm0729626,10133
tt0242998,nm0087595,1867
tt0243017,nm0000500,114
tt0243059,nm0070767,1632
tt0243133,nm0001054,224
tt0243135,nm0278705,4317
tt0243155,nm0536632,7761
tt0243171,nm0708214,9899
tt0243196,nm0799302,11043
tt0243210,nm0128452,2386
tt0243211,nm0271084,4222
tt0243222,nm0715164,9977
tt0243232,nm0541391,7828
tt0243255,nm0106924,2110
tt0243278,nm0002089,390
tt0243327,nm0229544,3732
tt0243415,nm0348197,5214
tt0243441,nm0008650,843
tt0243452,nm0610960,8680
tt0243483,nm0897674,12298
tt0243493,nm0891554,12224
tt0243508,nm0003289,501
tt0243554,nm0721944,10042
tt0243575,nm0573796,8223
tt0243585,nm0591450,8434
tt0243595,nm0527325,7657
tt0243609,nm0192289,3278
tt0243650,nm0271084,4222
tt0243652,nm0689605,9666
tt0243655,nm0906476,12412
tt0243736,nm0499724,7290
tt0243759,nm0563826,8107
tt0243876,nm0490487,7144
tt0243885,nm0192463,3282
tt0243889,nm0031888,1144
tt0243892,nm0397370,5829
tt0243904,nm0363161,5421
tt0243907,nm0232382,3761
tt0243927,nm0692415,9701
tt0243931,nm0711114,9927
tt0243991,nm0748928,10351
tt0244000,nm0562645,8082
tt0244071,nm0859323,11791
tt0244092,nm0864775,11864
tt0244092,nm0906413,12411
tt0244094,nm0769703,10641
tt0244095,nm0873158,11984
tt0244095,nm0951828,13016
tt0244122,nm0381416,5643
tt0244167,nm0210811,3481
tt0244196,nm0740213,10242
tt0244244,nm0784061,10846
tt0244297,nm0160952,2867
tt0244316,nm0945981,12903
tt0244417,nm0376301,5584
tt0244437,nm0872316,11972
tt0244452,nm0147459,2626
tt0244452,nm0469373,6875
tt0244452,nm0002520,434
tt0244471,nm1024174,13995
tt0244479,nm0841232,11554
tt0244504,nm0905343,12397
tt0244521,nm0340037,5110
tt0244684,nm0382569,5653
tt0244709,nm0948021,12941
tt0244803,nm0039294,1250
tt0244870,nm0383692,5668
tt0244884,nm0948145,12948
tt0244941,nm0240054,3850
tt0244944,nm0517561,7534
tt0244947,nm0954571,13069
tt0244970,nm0001282,263
tt0245036,nm0238173,3831
tt0245046,nm0000788,174
tt0245062,nm0015254,929
tt0245062,nm0757967,10468
tt0245090,nm0091515,1909
tt0245095,nm0455780,6700
tt0245115,nm0322144,4851
tt0245115,nm0922903,12639
tt0245120,nm0136592,2506
tt0245157,nm0644309,9134
tt0245171,nm0001348,273
tt0245238,nm0690794,9678
tt0245276,nm0647438,9179
tt0245294,nm0644309,9134
tt0245299,nm0177552,3079
tt0245317,nm0692725,9708
tt0245341,nm0000430,94
tt0245348,nm1434457,21631
tt0245350,nm0951577,13013
tt0245356,nm0753382,10401
tt0245407,nm0563814,8106
tt0245429,nm0594503,8484
tt0245438,nm0932413,12735
tt0245479,nm0001770,351
tt0245501,nm0025978,1074
tt0245522,nm0619393,8807
tt0245562,nm0000247,51
tt0245573,nm0157222,2802
tt0245574,nm0190859,3248
tt0245582,nm0158409,2821
tt0245634,nm0744794,10299
tt0245674,nm0065284,1567
tt0245686,nm0330140,4981
tt0245712,nm0327944,4950
tt0245724,nm0075811,1694
tt0245759,nm0510666,7452
tt0245799,nm0799302,11043
tt0245803,nm0402995,5914
tt0245825,nm0223522,3649
tt0245837,nm0407990,5994
tt0245844,nm0721817,10039
tt0245866,nm0561879,8072
tt0245891,nm0360283,5376
tt0245904,nm0004677,632
tt0245905,nm0313531,4741
tt0245910,nm0361776,5394
tt0245929,nm0422638,6197
tt0246000,nm0053556,1435
tt0246002,nm0570408,8189
tt0246037,nm0834122,11467
tt0246037,nm0204466,3417
tt0246072,nm0001555,306
tt0246076,nm0184899,3174
tt0246108,nm0798926,11039
tt0246124,nm0006436,735
tt0246134,nm0146341,2611
tt0246146,nm0209531,3467
tt0246157,nm0905376,12399
tt0246197,nm0646973,9172
tt0246228,nm0742204,10272
tt0246266,nm0538533,7788
tt0246268,nm0659898,9320
tt0246278,nm0491774,7167
tt0246323,nm0548059,7912
tt0246332,nm0316592,4785
tt0246404,nm0681553,9562
tt0246405,nm0246159,3925
tt0246409,nm0591472,8435
tt0246411,nm11180382,16141
tt0246460,nm0848414,11654
tt0246464,nm0001756,349
tt0246498,nm0586281,8363
tt0246500,nm0893508,12251
tt0246514,nm0470081,6887
tt0246544,nm0001382,281
tt0246555,nm0004272,598
tt0246578,nm0446819,6553
tt0246592,nm0698119,9760
tt0246593,nm0836136,11485
tt0246628,nm0805595,11122
tt0246677,nm0878756,12078
tt0246719,nm0002140,396
tt0246730,nm0867827,11903
tt0246765,nm0669704,9436
tt0246772,nm0626686,8908
tt0246776,nm0590503,8417
tt0246870,nm0006734,759
tt0246875,nm0379179,5614
tt0246890,nm0066034,1578
tt0246894,nm0001532,305
tt0246906,nm0864741,11863
tt0246965,nm0572755,8212
tt0246989,nm0201304,3380
tt0247133,nm0514247,7495
tt0247153,nm0494557,7207
tt0247196,nm0773603,10699
tt0247199,nm0063785,1551
tt0247254,nm0924112,12653
tt0247294,nm0418981,6157
tt0247303,nm0530975,7692
tt0247389,nm0562757,8084
tt0247419,nm0800533,11054
tt0247425,nm0276062,4281
tt0247427,nm0006846,772
tt0247444,nm0891054,12220
tt0247512,nm0607004,8627
tt0247586,nm0081433,1786
tt0247638,nm0005190,680
tt0247645,nm0091076,1903
tt0247745,nm0151540,2699
tt0247786,nm0598168,8527
tt0247796,nm0051301,1407
tt0247823,nm0905818,12406
tt0247887,nm0002159,397
tt0247953,nm1029509,14105
tt0247992,nm0223522,3649
tt0248017,nm0443172,6501
tt0248099,nm0605478,8600
tt0248103,nm0678857,9534
tt0248110,nm0075894,1697
tt0248126,nm0424103,6217
tt0248164,nm0018790,975
tt0248169,nm0123583,2324
tt0248169,nm0123661,2325
tt0248180,nm0376301,5584
tt0248185,nm0006765,761
tt0248190,nm0001325,270
tt0248254,nm0043705,1315
tt0248351,nm0275583,4273
tt0248409,nm0678450,9527
tt0248617,nm0007131,801
tt0248628,nm0343094,5142
tt0248640,nm0031342,1134
tt0248661,nm0205014,3427
tt0248667,nm0000520,120
tt0248742,nm0691061,9684
tt0248845,nm0593463,8466
tt0248925,nm0343948,5155
tt0248966,nm0298858,4560
tt0248974,nm0354066,5292
tt0249081,nm0196860,3326
tt0249082,nm0944981,12885
tt0249086,nm0875367,12025
tt0249110,nm0463581,6790
tt0249146,nm0823942,11354
tt0249172,nm0760508,10506
tt0249180,nm0954099,13061
tt0249238,nm0245294,3910
tt0249241,nm0398555,5839
tt0249241,nm0850601,11689
tt0249261,nm0499607,7289
tt0249371,nm0007144,805
tt0249380,nm0221591,3616
tt0249380,nm0179023,3103
tt0249412,nm0801521,11071
tt0249443,nm0568396,8171
tt0249462,nm0197636,3333
tt0249478,nm0000887,193
tt0249498,nm0517665,7538
tt0249511,nm0645009,9150
tt0249516,nm0440415,6445
tt0249538,nm0954322,13063
tt0249624,nm0006841,770
tt0249757,nm0259256,4074
tt0249846,nm0414337,6096
tt0249858,nm0996175,13367
tt0249868,nm0440204,6440
tt0249892,nm0092578,1922
tt0249893,nm0801625,11074
tt0250023,nm0021210,1008
tt0250067,nm0841504,11560
tt0250081,nm0001754,348
tt0250125,nm0051999,1416
tt0250202,nm0006874,777
tt0250214,nm0829037,11420
tt0250223,nm0149260,2657
tt0250224,nm0007082,797
tt0250258,nm0386570,5704
tt0250274,nm0362544,5406
tt0250282,nm0733427,10174
tt0250292,nm0348640,5222
tt0250310,nm0698125,9761
tt0250313,nm0864775,11864
tt0250313,nm0906413,12411
tt0250323,nm0569166,8176
tt0250323,nm0796915,11011
tt0250343,nm0156152,2784
tt0250343,nm0643130,9113
tt0250347,nm0001139,242
tt0250371,nm0205199,3432
tt0250415,nm0438029,6403
tt0250445,nm0009900,863
tt0250451,nm0544431,7867
tt0250468,nm0155280,2761
tt0250478,nm0310747,4717
tt0250485,nm0026000,1075
tt0250491,nm0582792,8324
tt0250494,nm0525659,7639
tt0250613,nm0744985,10303
tt0250617,nm0726472,10094
tt0250625,nm0443024,6499
tt0250636,nm0468778,6868
tt0250638,nm0864775,11864
tt0250687,nm0958387,13133
tt0250690,nm0244892,3906
tt0250698,nm0383605,5666
tt0250716,nm0082802,1807
tt0250720,nm0925870,12670
tt0250774,nm0616107,8756
tt0250790,nm0418986,6159
tt0250797,nm0001490,299
tt0250804,nm0616805,8763
tt0250944,nm0952243,13025
tt0251004,nm0454825,6688
tt0251005,nm0476036,6961
tt0251005,nm0534803,7737
tt0251031,nm0590889,8423
tt0251046,nm0004586,623
tt0251052,nm0469103,6873
tt0251054,nm0032561,1153
tt0251057,nm0332392,5008
tt0251075,nm0718645,10011
tt0251091,nm0663711,9370
tt0251094,nm0150802,2679
tt0251110,nm0827171,11397
tt0251114,nm0387706,5715
tt0251127,nm0677953,9523
tt0251160,nm0001024,219
tt0251163,nm0625791,8898
tt0251174,nm0818639,11287
tt0251179,nm0777254,10754
tt0251191,nm0861899,11822
tt0251193,nm0006676,756
tt0251193,nm0303010,4613
tt0251272,nm0584439,8347
tt0251294,nm0147270,2624
tt0251309,nm0873788,12000
tt0251353,nm0135332,2494
tt0251364,nm0461278,6763
tt0251369,nm0430156,6298
tt0251370,nm0299309,4569
tt0251412,nm0299122,4562
tt0251415,nm0745342,10311
tt0251422,nm0452663,6643
tt0251433,nm0007139,803
tt0251661,nm0316230,4778
tt0251670,\N,0
tt0251677,nm0313961,4749
tt0251696,nm0108358,2128
tt0251736,nm0957772,13127
tt0251744,nm0002913,470
tt0251756,nm0890060,12208
tt0251806,nm0011173,879
tt0251901,nm0167396,2956
tt0251951,nm0437490,6394
tt0252028,nm0593610,8469
tt0252052,nm0280541,4343
tt0252076,nm0911061,12488
tt0252223,nm0752328,10393
tt0252225,nm0338372,5086
tt0252253,nm0324660,4881
tt0252266,nm0794791,10988
tt0252299,nm0429963,6295
tt0252327,nm0154677,2750
tt0252335,nm0749914,10360
tt0252444,nm0637518,9049
tt0252445,nm0282286,4371
tt0252480,nm0625789,8897
tt0252501,nm0382956,5658
tt0252503,nm0000519,119
