imdb_id,budget,revenue,certification,popularity,vote_average,vote_count
tt11013572,6837995.0,6294941.0,,9.757,6.571,261.0
tt11015752,0.0,0.0,,15.814,7.136,107.0
tt11017646,0.0,0.0,,5.75,4.5,2.0
tt11019824,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11020466,0.0,0.0,,1.122,7.5,6.0
tt11022278,0.0,0.0,,5.488,7.0,18.0
tt11022284,0.0,0.0,,7.409,6.5,14.0
tt11023528,0.0,0.0,,0.731,0.0,0.0
tt11023720,0.0,0.0,,2.052,5.0,1.0
tt11023738,3000000.0,0.0,,4.092,4.3,7.0
tt11024972,0.0,0.0,,1.259,8.0,1.0
tt11027294,10000.0,0.0,,0.604,0.0,0.0
tt11027672,0.0,0.0,,1.042,7.0,1.0
tt11027798,8000.0,0.0,R,0.6000000000000001,0.0,0.0
tt11027964,0.0,0.0,,0.84,0.0,0.0
tt11028080,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11029976,1000000.0,0.0,,3.227,5.875,8.0
tt11031792,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11033574,0.0,0.0,,2.58,1.5,2.0
tt11033746,0.0,0.0,,0.785,6.75,6.0
tt11039040,0.0,0.0,PG,0.6000000000000001,10.0,2.0
tt11041006,0.0,0.0,,7.172,7.2,30.0
tt11041136,0.0,0.0,,0.7030000000000001,4.8,3.0
tt11041754,0.0,0.0,,1.405,6.7,6.0
tt11042658,105000.0,0.0,,1.364,7.3,5.0
tt11043560,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11045776,0.0,0.0,,2.209,4.5,4.0
tt11045932,0.0,0.0,,1.316,7.0,1.0
tt11045972,0.0,0.0,,0.705,6.0,2.0
tt11046300,0.0,0.0,,2.78,6.2,13.0
tt11050404,0.0,0.0,,1.4,6.0,2.0
tt11051674,0.0,0.0,,0.605,0.0,0.0
tt11051868,0.0,0.0,NR,1.051,8.0,1.0
tt11052808,0.0,0.0,,13.526,7.4,72.0
tt11054032,0.0,0.0,,0.6000000000000001,5.0,2.0
tt11054164,0.0,0.0,,15.856,6.212,217.0
tt11054928,0.0,0.0,,0.6000000000000001,2.0,1.0
tt11055048,0.0,0.0,,1.435,5.5,2.0
tt11056028,0.0,0.0,,0.904,0.0,0.0
tt11057114,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11057912,0.0,0.0,,1.866,6.5,2.0
tt11058006,0.0,0.0,,1.808,7.0,2.0
tt11063548,100000.0,0.0,,0.64,1.0,1.0
tt11063946,0.0,0.0,,0.766,3.5,3.0
tt11064472,0.0,0.0,,1.425,1.5,2.0
tt11066130,0.0,0.0,,2.88,7.1,7.0
tt11067160,0.0,0.0,,0.778,5.4,5.0
tt11067190,0.0,0.0,,1.4,5.2,3.0
tt11067442,0.0,0.0,,1.458,4.8,5.0
tt11067646,0.0,0.0,,1.203,0.0,0.0
tt11069570,0.0,0.0,,1.4,0.0,0.0
tt11070230,0.0,0.0,,1.649,7.393,14.0
tt11075392,0.0,0.0,,1.176,5.1,5.0
tt11076480,0.0,0.0,,6.566,6.773,22.0
tt11078336,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11078342,0.0,0.0,,0.604,0.0,0.0
tt11079986,0.0,0.0,,26.351,4.6,5.0
tt11081744,0.0,0.0,,1.767,5.8,4.0
tt11082512,0.0,0.0,,1.96,5.3,5.0
tt11082644,0.0,0.0,,1.425,4.5,2.0
tt11084682,1000.0,0.0,NR,1.413,4.0,2.0
tt11089638,0.0,0.0,,0.6000000000000001,4.0,1.0
tt11090828,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11090896,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11091530,0.0,0.0,,0.919,7.0,7.0
tt11093396,0.0,0.0,,1.247,0.0,0.0
tt11094064,200000.0,0.0,PG-13,1.952,4.8,4.0
tt11095810,0.0,0.0,,0.6000000000000001,6.813,8.0
tt11097142,0.0,0.0,,2.744,0.0,0.0
tt11101550,0.0,0.0,R,0.636,3.0,1.0
tt11101894,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11102282,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11105110,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11107074,0.0,29900850.0,PG-13,101.421,8.224,1008.0
tt11110904,0.0,0.0,,1.261,5.214,7.0
tt11115532,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11119936,0.0,1226552.0,,1.434,7.9,10.0
tt11122106,0.0,0.0,NR,0.6000000000000001,10.0,1.0
tt11122316,0.0,0.0,,1.565,8.5,2.0
tt11122684,0.0,0.0,,0.65,10.0,1.0
tt11127300,0.0,0.0,,3.664,7.3,6.0
tt11127314,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11127324,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11127348,0.0,0.0,,0.6000000000000001,5.3,3.0
tt11127380,0.0,0.0,G,0.6000000000000001,0.0,0.0
tt11127382,0.0,0.0,G,1.104,0.0,0.0
tt11127416,0.0,0.0,,1.355,0.0,0.0
tt11129970,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11129972,0.0,0.0,,0.604,0.0,0.0
tt11132278,3000.0,0.0,,0.6000000000000001,0.0,0.0
tt11132850,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11133472,0.0,0.0,,1.444,0.0,0.0
tt11134340,4100000.0,0.0,,1.345,8.0,4.0
tt11134856,0.0,0.0,,1.535,8.2,2.0
tt11135936,0.0,0.0,,6.218,7.222,9.0
tt11136510,0.0,0.0,,0.6000000000000001,7.0,2.0
tt11138982,0.0,0.0,,0.757,7.0,3.0
tt11142266,0.0,0.0,,0.6000000000000001,4.0,3.0
tt11142962,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11143196,0.0,0.0,,0.6000000000000001,8.0,3.0
tt11143286,0.0,0.0,,1.135,10.0,1.0
tt11146760,661839.0,132367.0,,0.614,0.0,0.0
tt11147106,0.0,0.0,,1.5670000000000002,7.714,7.0
tt11151076,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11151734,0.0,0.0,,0.891,0.0,0.0
tt11151764,0.0,0.0,,0.6000000000000001,5.0,1.0
tt11151998,0.0,0.0,,0.84,7.4,5.0
tt11152286,0.0,0.0,,0.963,8.3,3.0
tt11155172,0.0,0.0,,0.635,1.0,1.0
tt11155806,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11155928,0.0,0.0,,0.605,0.0,0.0
tt11156060,0.0,0.0,,0.84,5.5,3.0
tt11156402,0.0,0.0,,0.84,0.0,0.0
tt11156614,0.0,0.0,,3.839,5.9,21.0
tt11156674,0.0,0.0,,2.456,6.1,4.0
tt11157002,0.0,0.0,,1.096,4.0,2.0
tt11157590,0.0,0.0,,2.558,5.3,3.0
tt11158304,0.0,0.0,,1.105,0.0,0.0
tt11158436,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11158930,0.0,0.0,,1.201,3.5,2.0
tt11160832,0.0,0.0,,1.431,0.0,0.0
tt11160900,0.0,0.0,NR,4.536,5.7,14.0
tt11161374,7000000.0,0.0,,12.346,5.976,63.0
tt11161918,78773.0,0.0,,1.469,0.0,0.0
tt11162126,0.0,0.0,NR,0.869,8.0,2.0
tt11162638,0.0,0.0,,0.6000000000000001,6.0,2.0
tt11162974,0.0,0.0,,10.868,7.592,71.0
tt11163028,0.0,0.0,,4.97,6.556,9.0
tt11165704,0.0,0.0,,0.602,6.8,4.0
tt11166002,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11167446,0.0,0.0,,0.6000000000000001,5.6,5.0
tt11170942,0.0,0.0,,2.248,7.2,23.0
tt11172868,0.0,1124280.0,,1.043,10.0,1.0
tt11173524,0.0,0.0,,0.88,5.2,8.0
tt11177112,0.0,0.0,,9.293,7.389,18.0
tt11179100,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11182546,0.0,0.0,,2.304,3.0,2.0
tt11185162,80000.0,0.0,,0.6000000000000001,6.0,1.0
tt11185940,0.0,0.0,NR,2.61,5.9,7.0
tt11186654,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11186748,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11187136,800000.0,0.0,,0.6000000000000001,8.0,1.0
tt11187940,0.0,0.0,,1.229,6.0,3.0
tt11189056,0.0,0.0,,2.321,6.1,5.0
tt11191124,0.0,0.0,NR,17.956,8.444,252.0
tt11192680,0.0,0.0,,2.905,8.5,21.0
tt11197874,0.0,0.0,,1.4,0.0,0.0
tt11199070,0.0,0.0,,0.6000000000000001,4.5,2.0
tt11199856,0.0,0.0,,0.637,7.0,1.0
tt11202796,0.0,0.0,,1.01,5.0,2.0
tt11203678,0.0,0.0,,0.93,5.286,7.0
tt11205014,0.0,0.0,,1.254,5.3,9.0
tt11208026,20000.0,0.0,NR,0.6000000000000001,0.0,0.0
tt11209892,0.0,0.0,,0.8130000000000001,0.0,0.0
tt11210032,0.0,0.0,PG,12.064,7.75,56.0
tt11214936,0.0,0.0,,0.84,0.0,0.0
tt11214970,0.0,0.0,,1.474,0.0,0.0
tt11219342,5000.0,0.0,PG-13,0.906,5.417,6.0
tt11229780,0.0,0.0,R,6.343,5.443,61.0
tt11229886,0.0,0.0,,5.533,7.2,15.0
tt11230050,0.0,0.0,,11.846,2.8,10.0
tt11230056,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11230106,0.0,0.0,,0.6000000000000001,10.0,1.0
tt11232496,50000.0,0.0,,0.811,0.0,0.0
tt11234300,0.0,0.0,,2.889,0.0,0.0
tt11235086,5000.0,0.0,R,0.855,0.0,0.0
tt11235542,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11235590,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11238048,0.0,0.0,,2.411,7.3,21.0
tt11238648,0.0,0.0,,0.6000000000000001,6.0,1.0
tt11241510,0.0,0.0,,0.6000000000000001,7.2,5.0
tt11243476,100000.0,0.0,,2.144,4.7,3.0
tt11244370,0.0,0.0,,0.725,5.7,3.0
tt11246270,0.0,0.0,,0.928,0.0,0.0
tt11247252,0.0,0.0,,0.966,5.0,2.0
tt11253526,7000000.0,958558.0,,8.558,6.617,98.0
tt11254858,0.0,0.0,,11.121,7.786,63.0
tt11255486,0.0,0.0,,1.055,0.0,0.0
tt11261004,0.0,0.0,,0.945,6.0,3.0
tt11261142,0.0,0.0,PG-13,0.6000000000000001,10.0,1.0
tt11261336,0.0,0.0,,0.925,5.0,2.0
tt11262044,50000.0,0.0,,0.6000000000000001,0.0,0.0
tt11262998,0.0,0.0,,0.84,0.0,0.0
tt11265668,0.0,0.0,,1.25,7.0,3.0
tt11273320,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11273332,0.0,0.0,,2.069,6.636,11.0
tt11275350,0.0,0.0,,0.6000000000000001,5.2,2.0
tt11276598,0.0,0.0,,28.462,5.882,161.0
tt11280100,0.0,0.0,,4.404,3.9,12.0
tt11281950,150000.0,0.0,,0.6000000000000001,10.0,1.0
tt11285908,17700000.0,61321941.0,,48.746,6.784,470.0
tt11287390,0.0,0.0,,3.749,6.625,24.0
tt11288650,0.0,0.0,,1.267,6.8,3.0
tt11290698,0.0,0.0,,0.6000000000000001,3.0,2.0
tt11295868,0.0,0.0,,0.6000000000000001,8.0,1.0
tt11295968,0.0,0.0,,0.605,0.0,0.0
tt11296132,0.0,0.0,,0.84,4.0,3.0
tt11310004,0.0,0.0,,6.381,5.505,109.0
tt11310114,0.0,0.0,,10.491,7.5,4.0
tt11310798,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11311974,0.0,0.0,,4.832,6.895,43.0
tt11312968,0.0,0.0,,1.132,6.6,7.0
tt11315824,0.0,0.0,,1.044,2.7,3.0
tt11316596,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11316824,0.0,0.0,,6.71,6.79,62.0
tt11321572,0.0,0.0,,4.981,7.632,38.0
tt11322188,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11322942,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11323722,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11326928,0.0,0.0,,1.896,0.0,0.0
tt11334312,0.0,0.0,,4.828,4.156,16.0
tt11338786,0.0,0.0,,0.6000000000000001,8.0,2.0
tt11341770,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11343074,0.0,0.0,,0.628,7.4,5.0
tt11343974,0.0,0.0,,21.118,6.06,25.0
tt11344634,0.0,0.0,,0.931,0.0,0.0
tt11349958,0.0,0.0,,1.679,6.2,5.0
tt11349982,0.0,0.0,,1.255,7.2,5.0
tt11353248,30000.0,0.0,,0.855,0.0,0.0
tt11354244,0.0,0.0,,0.84,0.0,0.0
tt11357028,0.0,0.0,PG,5.728,5.594,16.0
tt11358490,0.0,0.0,,1.256,10.0,1.0
tt11361764,0.0,0.0,,0.855,0.0,0.0
tt11362496,0.0,0.0,,1.4,5.375,4.0
tt11367408,0.0,0.0,,1.487,5.0,1.0
tt11367804,3400.0,0.0,NR,0.605,0.0,0.0
tt11368116,3000.0,0.0,,0.6000000000000001,0.0,0.0
tt11369420,0.0,0.0,,1.2,5.5,2.0
tt11373310,0.0,0.0,,1.107,0.0,0.0
tt11374034,0.0,0.0,,2.047,6.1,5.0
tt11378928,5000.0,0.0,NR,0.6000000000000001,0.0,0.0
tt11381200,0.0,0.0,,1.176,6.7,3.0
tt11381218,0.0,0.0,,13.828,5.944,9.0
tt11383276,0.0,0.0,,0.612,0.0,0.0
tt11385066,0.0,0.0,,8.408,2.987,116.0
tt11386020,826500.0,0.0,,0.84,7.5,11.0
tt11388542,0.0,0.0,,0.6000000000000001,2.5,2.0
tt11393360,0.0,0.0,,0.855,0.0,0.0
tt11399518,0.0,0.0,,2.244,5.2,15.0
tt11402062,300000.0,0.0,,1.548,4.0,1.0
tt11410450,0.0,0.0,,2.797,8.25,4.0
tt11414492,0.0,0.0,,3.24,6.5,8.0
tt11417508,0.0,0.0,,0.6000000000000001,1.0,1.0
tt11417930,0.0,0.0,,2.177,5.333,3.0
tt11418452,2601900.0,0.0,,32.453,7.008,118.0
tt11421266,0.0,0.0,,1.31,5.0,3.0
tt11421426,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11421870,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11423216,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11423700,0.0,0.0,,4.34,2.667,3.0
tt11426562,0.0,0.0,,9.148,7.73,115.0
tt11427062,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11430264,0.0,0.0,,1.565,8.333,3.0
tt11433704,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11433724,0.0,0.0,,0.712,7.5,3.0
tt11437784,0.0,0.0,NR,0.6000000000000001,10.0,1.0
tt11439668,0.0,0.0,,0.679,4.0,2.0
tt11448286,0.0,0.0,,0.731,5.0,3.0
tt11448684,0.0,0.0,,1.094,6.1,4.0
tt11454162,0.0,0.0,,1.628,7.0,3.0
tt11454170,0.0,0.0,,9.493,7.012,42.0
tt11457742,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11469352,0.0,0.0,,1.498,7.0,3.0
tt11469408,0.0,0.0,,15.327,6.667,51.0
tt11469744,0.0,7035.0,,2.464,7.725,20.0
tt11477808,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11478106,0.0,0.0,,0.6000000000000001,9.0,1.0
tt11496270,0.0,0.0,,1.983,6.0,8.0
tt11497378,0.0,0.0,,0.887,8.0,1.0
tt11497402,0.0,0.0,,1.5550000000000002,6.0,10.0
tt11497834,0.0,0.0,,1.4,9.3,3.0
tt11498038,0.0,0.0,,10.011,7.0,11.0
tt11498676,0.0,0.0,,3.26,7.6,5.0
tt11500434,2000.0,0.0,,0.6000000000000001,0.0,0.0
tt11504976,0.0,0.0,,0.636,7.0,1.0
tt11511108,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11511368,0.0,0.0,,4.237,4.0,2.0
tt11516592,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11529348,1500000.0,1489573.0,,5.698,8.159,104.0
tt11530234,0.0,0.0,,2.619,8.167,6.0
tt11531234,0.0,0.0,,1.187,0.0,0.0
tt11531544,0.0,0.0,,0.6960000000000001,7.0,3.0
tt11540002,25000.0,0.0,,2.006,0.0,0.0
tt11541780,980000.0,0.0,,0.6000000000000001,0.0,0.0
tt11563108,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11563110,0.0,0.0,PG-13,0.6000000000000001,3.0,1.0
tt11563222,30000.0,0.0,,0.6000000000000001,0.0,0.0
tt11569872,0.0,0.0,,1.355,0.0,0.0
tt11576058,0.0,0.0,,0.6000000000000001,10.0,1.0
tt11580634,0.0,0.0,,2.311,4.0,1.0
tt11581692,0.0,0.0,,0.6000000000000001,7.0,2.0
tt11585882,0.0,0.0,,0.84,6.8,7.0
tt11588674,0.0,0.0,,1.96,8.0,2.0
tt11588714,0.0,0.0,,0.6000000000000001,0.0,0.0
tt1158939,12000000.0,106796.0,R,9.534,6.067,179.0
tt11590860,0.0,0.0,,1.285,10.0,2.0
tt11609226,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11615912,0.0,0.0,,0.6000000000000001,7.3,6.0
tt11616194,0.0,0.0,,0.6000000000000001,9.0,3.0
tt11627120,0.0,0.0,,0.968,5.0,1.0
tt11633116,2500.0,0.0,NR,0.663,8.0,1.0
tt11639190,0.0,0.0,,4.97,6.833,24.0
tt11644156,0.0,0.0,,0.6000000000000001,6.5,2.0
tt11644332,0.0,0.0,,11.653,6.769,13.0
tt11681712,125000.0,0.0,NR,1.257,3.0,1.0
tt11691016,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11695950,0.0,0.0,,1.504,7.3,6.0
tt11708788,0.0,0.0,,0.6000000000000001,8.5,2.0
tt11709306,0.0,0.0,,0.6950000000000001,7.2,3.0
tt11718264,1250000.0,0.0,,1.112,0.0,0.0
tt11737766,0.0,0.0,,0.728,10.0,1.0
tt11748354,0.0,0.0,,7.793,6.288,106.0
tt11760706,0.0,0.0,NR,0.604,0.0,0.0
tt11764424,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11766802,0.0,0.0,,0.623,5.2,5.0
tt11770792,12.0,0.0,,1.4,10.0,2.0
tt11777210,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11786322,0.0,0.0,,0.6000000000000001,8.0,1.0
tt11804772,0.0,0.0,,1.535,10.0,1.0
tt11808294,0.0,0.0,,2.609,7.2,5.0
tt11809064,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11810436,0.0,0.0,,0.6000000000000001,7.0,1.0
tt11810546,0.0,0.0,,1.671,7.5,12.0
tt11811996,0.0,0.0,,0.913,4.0,1.0
tt11817004,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11817064,0.0,0.0,,0.6000000000000001,5.0,2.0
tt11830794,0.0,0.0,,0.6000000000000001,8.0,1.0
tt11841266,0.0,0.0,,1.736,4.714,7.0
tt11889538,0.0,0.0,,0.6000000000000001,9.0,1.0
tt11891870,0.0,0.0,,0.805,6.2,6.0
tt11910126,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11912618,0.0,0.0,,1.217,5.95,10.0
tt11914270,0.0,0.0,,0.663,0.0,0.0
tt11944026,0.0,0.0,,0.84,8.0,1.0
tt11965688,0.0,0.0,,2.37,6.37,23.0
tt11968072,0.0,0.0,,2.122,7.0,1.0
tt11968836,0.0,0.0,,0.906,0.0,0.0
tt11972094,0.0,0.0,,0.6000000000000001,0.0,0.0
tt12037256,0.0,0.0,,1.473,4.75,2.0
tt12043620,0.0,0.0,,1.4,5.5,2.0
tt1206885,50000000.0,91490353.0,R,56.807,6.5,3284.0
tt12082990,300.0,0.0,PG-13,1.4,0.0,0.0
tt12084582,0.0,0.0,,0.6000000000000001,5.9,8.0
tt12093990,0.0,0.0,,0.6000000000000001,0.0,0.0
tt12094002,0.0,0.0,,0.6000000000000001,0.0,0.0
tt12094024,0.0,0.0,,0.6000000000000001,0.0,0.0
tt12098452,1000.0,1080.0,R,0.6000000000000001,0.0,0.0
tt12115032,0.0,0.0,,0.6000000000000001,0.0,0.0
tt12116216,0.0,0.0,,0.84,0.0,0.0
tt12132452,0.0,0.0,,0.612,0.0,0.0
tt12145554,0.0,0.0,NR,1.819,2.0,2.0
tt12149060,0.0,0.0,,0.6000000000000001,7.0,1.0
tt12150110,0.0,0.0,,0.6000000000000001,8.5,2.0
tt12152790,0.0,0.0,,2.049,7.1,4.0
tt12180402,0.0,0.0,,0.6000000000000001,0.0,0.0
tt12229046,0.0,0.0,,1.105,0.0,0.0
tt12250946,0.0,0.0,,1.145,7.667,3.0
tt12259698,0.0,0.0,,0.6000000000000001,0.0,0.0
tt12274230,0.0,0.0,,0.6000000000000001,9.2,2.0
tt12285116,0.0,0.0,,2.528,5.429,7.0
tt12325252,0.0,0.0,,1.96,6.733,15.0
tt12327140,0.0,0.0,,1.548,6.0,3.0
tt12329148,0.0,0.0,,0.6000000000000001,6.0,1.0
tt12363762,0.0,0.0,,0.6000000000000001,0.0,0.0
tt12363770,0.0,0.0,,0.6000000000000001,0.0,0.0
tt12363784,0.0,0.0,,0.6000000000000001,0.0,0.0
tt12397304,0.0,0.0,,0.992,4.0,2.0
tt12410066,0.0,0.0,,0.6000000000000001,0.0,0.0
tt12416318,0.0,0.0,,0.6000000000000001,4.333,3.0
tt12427618,0.0,0.0,,0.6000000000000001,0.0,0.0
tt12451792,0.0,0.0,,0.6000000000000001,2.0,2.0
tt1249439,0.0,0.0,,3.148,3.0,8.0
tt12505468,0.0,0.0,,0.758,5.5,4.0
tt12525588,0.0,0.0,,0.6000000000000001,6.0,1.0
tt12539758,0.0,0.0,,2.402,4.0,3.0
tt12543718,250000.0,0.0,,0.6000000000000001,4.2,5.0
tt12553430,0.0,0.0,,1.289,0.0,0.0
tt12567246,0.0,0.0,NR,36.79,6.829,111.0
tt12587454,0.0,0.0,,31.209,4.0,2.0
tt12619046,0.0,0.0,,0.6000000000000001,0.0,0.0
tt12647404,0.0,0.0,,0.68,8.5,2.0
tt12826940,0.0,0.0,,5.575,8.1,10.0
tt12832150,0.0,0.0,,0.6000000000000001,10.0,1.0
tt12840926,0.0,114575.0,,2.35,6.8,27.0
tt12936856,0.0,0.0,,68.273,5.9,5.0
tt12943084,0.0,0.0,,0.6000000000000001,0.0,0.0
tt1298644,21000000.0,97409779.0,PG-13,22.946,6.241,2191.0
tt1302006,159000000.0,968853.0,R,27.271,7.628,5798.0
tt13047412,0.0,0.0,,0.6000000000000001,0.0,0.0
tt13136142,0.0,0.0,,1.895,8.556000000000001,9.0
tt13195008,0.0,0.0,R,0.6000000000000001,5.0,1.0
tt13211260,0.0,0.0,,0.6000000000000001,7.0,1.0
tt13236142,0.0,43330.0,,1.4,7.4,5.0
tt13294068,0.0,0.0,,0.633,10.0,1.0
tt13349390,0.0,0.0,,0.6000000000000001,0.0,0.0
tt13353502,0.0,0.0,,1.4,8.875,8.0
tt13374002,0.0,0.0,,0.6000000000000001,0.0,0.0
tt13388066,0.0,0.0,NC-17,1.105,0.0,0.0
tt13398436,0.0,0.0,R,0.6000000000000001,0.0,0.0
tt13399862,0.0,0.0,,1.964,4.4,10.0
tt13439270,0.0,0.0,,2.124,3.0,2.0
tt13491678,0.0,0.0,,0.6000000000000001,0.0,0.0
tt13513548,0.0,0.0,,0.929,5.0,1.0
tt13597808,0.0,0.0,,3.482,5.1,8.0
tt13639672,0.0,0.0,,0.6000000000000001,6.375,4.0
tt13897924,0.0,0.0,NR,2.063,0.0,0.0
tt13915156,0.0,0.0,,0.643,0.0,0.0
tt14143622,0.0,0.0,,1.4,3.0,1.0
tt14342928,0.0,0.0,,1.573,5.0,1.0
tt14367072,0.0,0.0,,0.6000000000000001,0.0,0.0
tt14422648,0.0,0.0,,0.6000000000000001,0.0,0.0
tt14425000,0.0,0.0,,13.016,5.333,6.0
tt14507336,10000.0,0.0,,1.355,0.0,0.0
tt1478839,18000000.0,33766787.0,PG,25.203,8.236,1164.0
tt1482457,600000.0,0.0,R,2.707,5.1,7.0
tt14871086,0.0,0.0,,0.666,6.0,1.0
tt1488606,0.0,0.0,R,24.606,6.286,2720.0
tt14888860,0.0,0.0,PG-13,123.616,8.377,61.0
tt1489887,6000000.0,24849029.0,R,30.305,7.036,2229.0
tt14937328,0.0,0.0,,0.6000000000000001,0.0,0.0
tt14937456,0.0,0.0,,0.61,0.0,0.0
tt14937966,0.0,0.0,,0.812,0.0,0.0
tt15048108,0.0,0.0,,7.773,4.9,6.0
tt1507002,0.0,0.0,,2.618,6.1,20.0
tt1514044,250000.0,0.0,,3.298,4.7,3.0
tt1560220,42000000.0,122801777.0,R,45.55,6.974,4830.0
tt1604560,2500000.0,0.0,,2.528,3.9,8.0
tt1618434,24000000.0,0.0,PG-13,23.317,6.237,3487.0
tt1618473,1000000.0,0.0,,1.433,0.0,0.0
tt1620981,40000000.0,203044905.0,PG,86.941,6.646,1967.0
tt16226674,0.0,0.0,,2.301,4.25,4.0
tt1648186,0.0,0.0,PG-13,7.688,6.8,126.0
tt1650060,0.0,0.0,,2.904,4.6,15.0
tt1657517,0.0,1138962.0,PG-13,11.491,6.638,105.0
tt1667354,7838798.0,659535.0,,13.391,7.14,100.0
tt1673732,0.0,50000.0,,0.6000000000000001,0.0,0.0
tt1703807,0.0,0.0,,0.6000000000000001,0.0,0.0
tt1713991,0.0,0.0,,0.6900000000000001,6.0,1.0
tt17151856,0.0,0.0,,0.6000000000000001,0.0,0.0
tt1727254,550.0,0.0,R,1.891,3.7,3.0
tt1730209,0.0,0.0,,1.012,0.0,0.0
tt1754316,0.0,0.0,,2.548,4.2,4.0
tt1757685,0.0,0.0,,0.603,0.0,0.0
tt1765679,0.0,0.0,,1.194,0.0,0.0
tt17677096,0.0,0.0,,0.6000000000000001,0.0,0.0
tt1776097,0.0,0.0,,3.266,6.1,7.0
tt1780967,8000000.0,592565.0,,11.527,5.918,196.0
tt1785584,0.0,0.0,,0.6000000000000001,0.0,0.0
tt1822395,0.0,0.0,PG-13,2.633,6.0,6.0
tt1824932,0.0,0.0,NR,3.423,6.768,28.0
tt1833116,60000000.0,2927708.0,R,14.65,6.5120000000000005,652.0
tt1860242,49000000.0,0.0,R,17.582,6.7,1722.0
tt1881109,6000000.0,0.0,R,8.709,5.1,70.0
tt1925493,0.0,0.0,,9.037,5.592,71.0
tt1946502,45000000.0,32450241.0,,18.564,6.7,377.0
tt1950186,97600000.0,225508210.0,PG-13,41.962,8.007,6326.0
tt1950235,0.0,0.0,PG-13,12.241,6.094,1051.0
tt19679534,0.0,0.0,NC-17,0.6000000000000001,0.0,0.0
tt1979376,175000000.0,1073394593.0,G,88.776,7.543,8536.0
tt1988832,0.0,0.0,R,0.6000000000000001,0.0,0.0
tt1996226,0.0,0.0,,4.89,2.667,3.0
tt2051850,0.0,0.0,R,1.333,5.5,2.0
tt2066051,40000000.0,167323950.0,R,22.32,7.344,4057.0
tt2076298,52000000.0,176345966.0,PG,15.763,7.242,1650.0
tt2093056,0.0,6361.0,R,4.346,7.1,7.0
tt2093980,0.0,0.0,,0.6880000000000001,9.0,1.0
tt2139881,40000000.0,0.0,R,19.206,6.731,2301.0
tt2155399,0.0,0.0,,2.45,7.196,28.0
tt2160181,0.0,0.0,PG-13,1.442,0.0,0.0
tt2181855,0.0,0.0,,1.005,5.0,1.0
tt2188925,0.0,0.0,,1.4,0.0,0.0
tt21912200,0.0,0.0,,0.602,0.0,0.0
tt21914998,0.0,0.0,,0.891,0.0,0.0
tt2240720,0.0,0.0,,0.806,0.0,0.0
tt2257284,0.0,0.0,,4.765,6.0,4.0
tt2274648,50000000.0,44664690.0,R,46.084,5.535,2933.0
