imdb_id,production_companies_id
tt4723724,14697
tt4724542,21676
tt4726166,24963
tt4726170,24963
tt4726636,618
tt4726636,16565
tt4726636,232
tt4726636,23975
tt4726636,23102
tt4728386,19574
tt4728386,19585
tt4728386,1592
tt4728386,10479
tt4728386,10430
tt4729794,11812
tt4729794,4056
tt4729794,1970
tt4729990,1799
tt4729990,24198
tt4729990,3393
tt4730706,3470
tt4730706,3005
tt4730986,8504
tt4730986,6765
tt4731008,21307
tt4731008,25133
tt4731008,25098
tt4731008,10630
tt4731136,122
tt4731136,21223
tt4731136,18468
tt4731136,15529
tt4731136,21738
tt4731136,3114
tt4733228,17933
tt4733640,9801
tt4733640,15911
tt4733640,15539
tt4734012,24450
tt4734012,2828
tt4734102,6552
tt4734102,15452
tt4734102,8566
tt4734132,24963
tt4738360,15784
tt4738360,16690
tt4738360,15569
tt4738360,17737
tt4741376,905
tt4741412,20656
tt4741412,17173
tt4741686,21656
tt4741686,12731
tt4741708,8506
tt4741708,8080
tt4741708,11146
tt4741714,8504
tt4741714,21307
tt4741714,12738
tt4741714,4783
tt4741774,12740
tt4741774,21737
tt4741774,7809
tt4742556,24963
tt4743562,5592
tt4743562,16760
tt4743562,21796
tt4743562,2745
tt4744086,7199
tt4744086,10260
tt4745762,24963
tt4745832,8026
tt4745832,15432
tt4745832,15433
tt4746484,23662
tt4746484,12778
tt4746506,17973
tt4746506,14407
tt4746506,7830
tt4746506,7783
tt4746506,816
tt4746506,10460
tt4746506,11800
tt4746516,12705
tt4747380,12201
tt4747380,2421
tt4747380,8282
tt4756770,23862
tt4757160,25185
tt4757160,23934
tt4760268,23862
tt4760268,5824
tt4763168,10678
tt4763168,23364
tt4763340,20993
tt4765188,3470
tt4765188,323
tt4765188,22112
tt4765188,12010
tt4766112,2537
tt4767526,24963
tt4767990,24963
tt4768438,24963
tt4768468,6660
tt4768468,863
tt4768656,20014
tt4768656,1595
tt4769214,24267
tt4769258,14568
tt4769258,13351
tt4769258,14904
tt4769824,8810
tt4769824,13393
tt4769836,9849
tt4769836,10957
tt4770876,24963
tt4771160,24963
tt4771568,19597
tt4771896,12303
tt4771932,617
tt4771932,7893
tt4771932,24643
tt4771932,22867
tt4771932,19208
tt4771932,16205
tt4771932,679
tt4771956,9652
tt4771956,19523
tt4771956,16967
tt4773312,24963
tt4773854,9444
tt4776114,114
tt4776114,8775
tt4776564,20962
tt4776564,17825
tt4776964,4008
tt4776964,3855
tt4776964,16281
tt4776964,2051
tt4776998,2273
tt4776998,24510
tt4776998,21495
tt4777522,25017
tt4777584,3038
tt4778106,7957
tt4778424,4771
tt4778424,11422
tt4778500,17181
tt4778500,15249
tt4778988,4164
tt4778988,10542
tt4778988,737
tt4778988,1123
tt4779026,12072
tt4779026,9309
tt4779026,329
tt4779884,23168
tt4779884,19565
tt4780842,23179
tt4780842,19188
tt4780842,14366
tt4781446,18940
tt4781446,15832
tt4781446,5251
tt4781446,2785
tt4781612,9535
tt4781612,23165
tt4781612,19604
tt4781612,9499
tt4781612,1939
tt4785440,22674
tt4785662,7617
tt4786282,15514
tt4786282,24096
tt4786282,6585
tt4786282,1941
tt4786282,9524
tt4786562,24963
tt4788722,21626
tt4788944,13183
tt4788944,5573
tt4789584,24963
tt4790076,24963
tt4790832,24963
tt4791322,24963
tt4791458,24963
tt4791844,17665
tt4794416,3830
tt4794754,7527
tt4794754,4277
tt4795546,16608
tt4795546,24344
tt4795546,18300
tt4796122,13931
tt4796122,1326
tt4796122,4820
tt4796254,24963
tt4796366,7177
tt4796634,24813
tt4797436,19215
tt4797436,24659
tt4797436,11126
tt4797436,3309
tt4799064,2167
tt4799064,21307
tt4799064,2275
tt4799064,19555
tt4799064,11127
tt4799064,17156
tt4801352,19212
tt4802214,18777
tt4805316,19363
tt4805316,21845
tt4805816,16416
tt4806012,12135
tt4806012,1946
tt4807734,24963
tt4807830,2351
tt4807830,17476
tt4807908,11671
tt4809254,24963
tt4809396,10619
tt4809396,22706
tt4809458,22706
tt4809458,18056
tt4809458,13984
tt4809638,6420
tt4809638,18689
tt4809638,16740
tt4809638,9143
tt4809638,16719
tt4809638,21998
tt4811564,21764
tt4811564,1566
tt4811706,24963
tt4813254,12549
tt4813906,7337
tt4813906,23015
tt4814290,3216
tt4814290,12161
tt4814290,7067
tt4814760,17498
tt4814760,6763
tt4814760,9019
tt4815204,4826
tt4815862,24963
tt4818168,15136
tt4818662,24963
tt4818776,14561
tt4818776,9192
tt4818804,1716
tt4818804,3242
tt4818804,7129
tt4818804,22753
tt4819032,3855
tt4819576,12956
tt4819576,12601
tt4819576,16311
tt4819576,21675
tt4819576,9691
tt4819576,22058
tt4819576,23968
tt4820162,24963
tt4823382,2959
tt4823524,23161
tt4824302,23374
tt4824302,16239
tt4824302,9614
tt4824302,16568
tt4824302,4041
tt4824302,14147
tt4824302,18640
tt4824302,22913
tt4824302,2586
tt4824308,17828
tt4826674,22041
tt4826674,9518
tt4827246,11208
tt4827290,16370
tt4827290,19845
tt4827290,14013
tt4827878,9784
tt4828226,19553
tt4829436,1078
tt4829612,15595
tt4829612,2756
tt4829612,5628
tt4830708,24770
tt4830708,852
tt4830708,7447
tt4831810,3021
tt4832640,24669
tt4834150,18931
tt4834150,25122
tt4834300,24963
tt4834622,19971
tt4835894,24963
tt4835940,22771
tt4836736,2003
tt4836736,19574
tt4836736,7884
tt4836736,14081
tt4836736,498
tt4837062,590
tt4837062,2254
tt4837126,24963
tt4837396,24963
tt4838334,15512
tt4838486,24963
tt4838534,14690
tt4839414,9955
tt4840554,13329
tt4840686,17025
tt4841464,4423
tt4841464,7778
tt4841464,8720
tt4841464,21506
tt4841464,10785
tt4841464,20714
tt4842296,20182
tt4842296,7157
tt4842296,21652
tt4842648,19971
tt4842932,22664
tt4843012,20457
tt4843012,2360
tt4843318,24963
tt4843358,24963
tt4843762,23626
tt4845026,11859
tt4845940,24963
tt4846220,1584
tt4846220,317
tt4846340,8462
tt4846340,4387
tt4846340,12798
tt4846408,1043
tt4846408,10462
tt4846408,10960
tt4847546,9625
tt4849506,24963
tt4851630,15969
tt4851852,24963
tt4853102,5568
tt4853102,24086
tt4853102,5569
tt4854126,17662
tt4855748,17532
tt4857264,21757
tt4857264,10462
tt4857264,22452
tt4857264,15843
tt4857264,1946
tt4857264,10466
tt4857264,5039
tt4857264,15034
tt4857264,16271
tt4857264,5272
tt4857596,3855
tt4857596,21656
tt4857596,19179
tt4857596,4770
tt4857596,12369
tt4857596,15952
tt4857596,16281
tt4857596,21654
tt4857596,15264
tt4857596,20553
tt4857596,21663
tt4859034,18367
tt4860338,24963
tt4862190,9355
tt4862468,4498
tt4863386,23113
tt4863386,19028
tt4864584,24963
tt4864886,11176
tt4864932,23224
tt4864932,15270
tt4866712,6910
tt4866712,1946
tt4868300,24963
tt4871980,12956
tt4871980,11464
tt4872078,3690
tt4872162,24001
tt4872896,24963
tt4873170,24963
tt4874072,24963
tt4874206,10426
tt4874298,24963
tt4875150,6420
tt4875652,24963
tt4875774,24963
tt4876286,12408
tt4876286,7327
tt4876302,8246
tt4876334,24963
tt4876812,24963
tt4877264,11952
tt4877410,24963
tt4877606,7212
tt4877606,17011
tt4879412,24963
tt4881364,4156
tt4882174,18482
tt4882174,8913
tt4882548,1927
tt4882548,894
tt4882548,16829
tt4882930,19971
tt4882964,11671
tt4882964,24094
tt4882964,10271
tt4882964,11733
tt4882964,23371
tt4882964,9762
tt4882964,17866
tt4882964,16069
tt4882964,8867
tt4882964,22132
tt4882964,18152
tt4883758,11932
tt4883758,1674
tt4883758,16157
tt4884914,6476
tt4886726,24963
tt4887028,24963
tt4887158,10634
tt4887354,24963
tt4888898,14009
tt4888898,4537
tt4895668,7975
tt4895790,18700
tt4895790,23428
tt4896898,4473
tt4896898,8046
tt4898530,13240
tt4898530,1311
tt4898726,24963
tt4898792,14122
tt4899426,21606
tt4899426,18881
tt4899426,19208
tt4899426,10511
tt4899426,2507
tt4899510,24963
tt4900708,19971
tt4900708,1855
tt4900708,11602
tt4900708,22132
tt4900708,11990
tt4900708,12071
tt4900716,20899
tt4900716,6076
tt4901306,14276
tt4901306,14407
tt4901306,13190
tt4901306,7232
tt4901306,14260
tt4902206,24963
tt4902260,24963
tt4902618,22519
tt4902716,10031
tt4902716,3987
tt4903518,24963
tt4906686,24963
tt4907196,10271
tt4907196,22664
tt4907196,11991
tt4907196,22668
tt4907196,5605
tt4907196,1335
tt4907196,6527
tt4907196,10579
tt4907196,12575
tt4907864,17973
tt4907864,4771
tt4907864,4728
tt4907864,4832
tt4907864,24920
tt4908764,14115
tt4908764,11263
tt4910718,22240
tt4911780,24963
tt4911876,24963
tt4911940,21307
tt4911940,12430
tt4911996,1614
tt4911996,22843
tt4911996,5759
tt4912452,22693
tt4914580,24096
tt4914580,8100
tt4914580,9863
tt4914580,24095
tt4914580,5741
tt4915308,2054
tt4915308,9712
tt4915318,7908
tt4916744,13390
tt4917564,2235
tt4917564,7916
tt4917564,13427
tt4917564,7444
tt4917564,14668
tt4917564,6051
tt4917564,11874
tt4917564,11855
tt4917564,3669
tt4917700,21322
tt4917700,23382
tt4917700,20634
tt4917700,7548
tt4917700,18073
tt4917700,18898
tt4917700,2468
tt4917700,9681
tt4919066,17353
tt4919484,7551
tt4919484,4352
tt4919484,18084
tt4919766,24963
tt4920094,24963
tt4920262,24963
tt4920312,13752
tt4921338,24963
tt4922692,21996
tt4922692,23954
tt4926538,21656
tt4926538,16819
tt4926538,16823
tt4926656,7742
tt4926752,24963
tt4926822,21655
tt4926822,18617
tt4926822,3317
tt4928704,618
tt4928704,3855
tt4928704,19075
tt4928704,21759
tt4928704,6952
tt4928704,17094
tt4928704,13274
tt4929038,3855
tt4929038,14582
tt4929038,18062
tt4929038,12590
tt4929038,930
tt4929038,10461
tt4929038,3073
tt4929038,10959
tt4929038,10316
tt4929038,14584
tt4929038,11140
tt4930760,16979
tt4930760,11170
tt4930760,6045
tt4931948,13975
tt4932154,23974
tt4932154,2235
tt4932154,617
tt4932154,15973
tt4932154,23189
tt4932154,15455
tt4932154,14714
tt4932154,17582
tt4932444,24963
tt4932754,24963
tt4933238,24963
tt4933472,8684
tt4933506,8684
tt4934408,24963
tt4934870,539
tt4935746,23586
tt4935746,24783
tt4935926,3414
tt4936176,24963
tt4936300,21114
tt4936450,24318
tt4936450,14688
tt4937112,4440
tt4937114,7042
tt4937114,16518
tt4937564,24344
tt4937564,12752
tt4937564,22152
tt4938050,8532
tt4938050,4816
tt4938050,19622
tt4938112,10226
tt4939066,21798
tt4939066,3821
tt4939066,8100
tt4939066,11596
tt4939066,23326
tt4939066,4229
tt4939066,12114
tt4939066,11594
tt4939384,24963
tt4939848,24963
tt4940370,7893
tt4940370,21758
tt4940370,3623
tt4940370,22406
tt4940370,15606
tt4940370,15605
tt4940370,15787
tt4940370,18003
tt4940452,19475
tt4940452,23007
tt4940452,9046
tt4940456,18146
tt4940456,4735
tt4940780,10004
tt4941354,24963
tt4941722,13931
tt4943218,24963
tt4943562,24963
tt4943706,9918
tt4943706,10565
tt4943706,12368
tt4944596,22770
tt4944596,21995
tt4944596,1946
tt4944596,10037
tt4944596,15034
tt4944596,13476
tt4944658,21764
tt4944658,10509
tt4944658,10462
tt4944658,24068
tt4944658,16582
tt4944658,17670
tt4944658,4676
tt4944658,17789
tt4945528,24963
tt4946336,24963
tt4946748,24963
tt4947572,24963
tt4947738,22379
tt4947738,11657
tt4947738,14175
tt4948040,21936
tt4949100,9839
tt4949100,6265
tt4949100,11164
tt4949162,18402
tt4949290,801
tt4949290,5795
tt4949290,153
tt4950110,23837
tt4950110,1082
tt4950158,24963
tt4950192,265
tt4950192,17005
tt4952388,24963
tt4952638,24963
tt4953610,24963
tt4954458,20438
tt4954522,18052
tt4954522,24344
tt4954522,18936
tt4954522,23517
tt4954522,2563
tt4954522,8490
tt4954522,17005
tt4954522,7413
tt4954660,22674
tt4954660,21700
tt4954660,21709
tt4955566,12788
tt4958468,16627
tt4959548,15784
tt4959876,24963
tt4960242,25250
tt4960934,21993
tt4960934,12846
tt4960934,25091
tt4960934,8979
tt4961380,22178
tt4961380,7638
tt4963830,15667
tt4967126,15788
tt4967126,8853
tt4969044,17820
tt4969044,23520
tt4969356,12424
tt4970038,24963
tt4970194,9455
tt4970294,24963
tt4971382,25185
tt4971382,4577
tt4972062,5003
tt4972062,22204
tt4972582,23374
tt4972582,3238
tt4972582,3116
tt4973154,6503
tt4973154,24083
tt4973270,24963
tt4975280,8304
tt4975722,17225
tt4975722,23436
tt4975722,1178
tt4975722,489
tt4975722,16443
tt4975904,24963
tt4976628,618
tt4976628,3855
tt4976628,1043
tt4978100,24963
tt4978274,18092
tt4979082,17476
tt4979860,21656
tt4979860,16817
tt4979860,24016
tt4980812,24963
tt4981636,12956
tt4981636,3789
tt4981636,16770
tt4981966,21254
tt4981966,175
tt4982166,24963
tt4982252,13133
tt4982252,23289
tt4982356,24963
tt4982870,24963
tt4985848,17176
tt4985954,17235
tt4986978,11245
tt4990516,24963
tt4991512,1400
tt4991512,18895
tt4991900,24963
tt4991906,15614
tt4992060,24963
tt4992238,24963
tt4992620,14310
tt4992620,7893
tt4992620,19241
tt4993964,12358
tt4993964,4408
tt4994718,2212
tt4994736,2212
tt4994736,16499
tt4994992,19982
tt4995858,24963
tt4996022,6729
tt4997196,5185
tt4997822,24963
tt4998772,5121
tt4998772,4813
tt4998772,19216
tt5000698,4127
tt5001426,24963
tt5001432,9635
tt5001436,15803
tt5002394,7861
tt5002394,6322
tt5004198,24963
tt5004422,8932
tt5004422,4713
tt5004422,13802
tt5005454,16875
tt5005862,3747
tt5005862,17797
tt5005862,6909
tt5009208,10538
tt5009730,1852
tt5011242,12736
tt5011242,15747
tt5011242,21881
tt5011290,24963
tt5011626,24963
tt5012910,24963
tt5013076,24963
tt5013688,17662
tt5013688,10479
tt5015574,24963
tt5015664,24963
tt5016946,22870
tt5017008,8877
tt5017928,2082
tt5017928,24730
tt5019884,7261
tt5019884,10608
tt5020372,16760
tt5020372,21796
tt5020372,8205
tt5020372,2745
tt5020866,24963
tt5021222,24963
tt5021712,3821
tt5021712,22844
tt5021712,21701
tt5022702,11031
tt5022702,3238
tt5022714,12436
tt5022902,24963
tt5024766,5610
tt5024894,4043
tt5025254,10177
tt5025254,14642
tt5025550,602
tt5025550,7987
tt5025550,22589
tt5028822,8983
tt5029602,8962
tt5029602,13377
tt5029602,13840
tt5029602,11211
tt5029608,24597
tt5029608,7476
tt5029608,13998
tt5029608,13840
tt5029642,7893
tt5029642,9652
tt5029642,12720
tt5029668,23974
tt5029668,16608
tt5029668,617
tt5029668,5940
tt5029668,602
tt5029668,18101
tt5029668,1010
tt5030004,20517
tt5030402,18496
tt5030402,11884
tt5030402,14467
tt5031998,16663
tt5032468,2320
tt5032492,16263
tt5033018,4019
tt5034082,19837
tt5034474,19112
tt5036134,6702
tt5036134,3325
tt5036134,3307
tt5036924,9253
tt5038358,8506
tt5038358,6105
tt5038358,1805
tt5038372,16302
tt5038372,2600
tt5039088,22832
tt5039860,21656
tt5039860,16817
tt5039860,2804
tt5039860,25135
tt5039860,23373
tt5040624,11390
tt5043096,24963
tt5044332,260
tt5046504,7853
tt5046504,10657
tt5046504,765
tt5046632,18531
tt5047144,9670
tt5047788,17849
tt5048406,3855
tt5048406,4510
tt5048406,21737
tt5048406,4369
tt5048406,4801
tt5048406,7809
tt5048716,24963
tt5050058,24963
tt5050200,24963
tt5050904,25185
tt5050904,617
tt5050904,24770
tt5050904,18068
tt5050904,10734
tt5050904,19007
tt5051150,21950
tt5051356,21772
tt5051356,16463
tt5051356,1190
tt5051356,14384
tt5051356,15753
tt5051356,6523
tt5052524,5442
tt5052770,24963
tt5053028,24963
tt5055280,24963
tt5057588,24963
tt5057626,24963
tt5058014,24963
tt5058340,19971
tt5058340,15662
tt5058340,24999
tt5058340,24094
tt5058340,15688
tt5058340,23490
tt5058998,24963
tt5059406,24820
tt5059406,16739
tt5059406,6842
tt5059406,9203
tt5059782,13392
tt5060966,24963
tt5061162,25185
tt5061162,18068
tt5061162,17780
tt5061162,16078
tt5061582,9257
tt5061582,24919
tt5065762,10463
tt5065762,24068
tt5066598,7240
tt5066598,17862
tt5066598,17180
tt5066598,12491
tt5066818,24963
tt5067984,23041
tt5067984,1993
tt5068090,19972
tt5068650,22533
tt5068674,16347
tt5068702,5525
tt5068720,24963
tt5068968,24963
tt5069012,24963
tt5069022,23548
tt5069022,20416
tt5069086,24963
tt5069090,13303
tt5069158,24963
tt5071886,23473
tt5072350,20517
tt5072406,19211
tt5072406,18063
tt5072406,21784
tt5072406,2403
tt5072406,19358
tt5072406,6171
tt5072542,23662
tt5072542,18715
tt5072542,2710
tt5072542,514
tt5073612,25180
tt5073620,19751
tt5073690,24963
tt5073756,24963
tt5074352,24057
tt5074352,678
tt5074352,23224
tt5074602,24963
tt5076792,16319
tt5076792,20442
tt5076792,4820
tt5077150,24963
tt5078100,12710
tt5078134,21732
tt5078134,8506
tt5078134,23662
tt5078134,7420
tt5078134,23517
tt5078134,2563
tt5078134,3850
tt5078158,6105
tt5078202,16728
tt5078202,17364
tt5078202,9998
tt5078204,21656
tt5078204,14001
tt5078204,17326
tt5078204,23624
tt5078204,12125
tt5078214,8504
tt5078214,12594
tt5078214,6778
tt5078274,22092
tt5078326,8504
tt5078326,12594
tt5078326,209
tt5078326,4783
tt5078326,12743
tt5078330,24963
tt5078354,16819
tt5080356,16281
tt5080356,13329
tt5081606,24963
tt5083736,24963
tt5084196,19137
tt5084204,12858
tt5084204,5341
tt5085588,959
tt5085588,18251
tt5086198,9858
tt5086384,20007
tt5086384,13770
tt5086770,24963
tt5086772,14516
tt5086776,24963
tt5088794,6717
tt5088794,276
tt5089018,24221
tt5089786,7958
tt5089786,4159
tt5089922,13525
tt5091538,21656
tt5091538,21307
tt5091538,15593
tt5091538,25135
tt5091538,13329
tt5091538,3082
tt5091538,12587
tt5091538,3763
tt5092272,19971
tt5092272,3821
tt5093668,24963
tt5093754,15580
tt5093754,11488
tt5095208,2932
tt5095506,25189
tt5095770,24963
tt5096536,24963
tt5096600,8506
tt5096600,17973
tt5096600,7129
tt5096600,883
tt5096600,17758
tt5096600,14592
tt5096600,2026
tt5096628,6778
tt5096628,7156
tt5096726,12403
tt5096726,16671
tt5097398,4473
tt5097398,3146
tt5098128,20837
tt5099660,6955
tt5100256,24963
tt5101956,17025
tt5103904,24963
tt5103970,5497
tt5104332,21746
tt5104902,21137
tt5104902,14298
tt5104924,21137
tt5104924,14298
tt5104954,21137
tt5104954,14298
tt5105666,4071
tt5105666,13931
tt5106120,12994
tt5106176,24963
tt5106182,24963
tt5106228,9012
tt5106268,24963
tt5106390,7126
tt5106390,18701
tt5106396,24963
tt5106400,24963
tt5108168,22133
tt5108168,20361
tt5108192,24963
tt5108476,24669
tt5110510,10369
tt5112348,24963
tt5112622,6825
tt5112622,4432
tt5112622,11103
tt5112622,22057
tt5112622,11101
tt5113086,22133
tt5114982,8504
tt5114982,12778
tt5114982,15952
tt5114982,20813
tt5114982,2026
tt5114984,8504
tt5114984,8886
tt5114984,12594
tt5114984,13093
tt5114988,24963
tt5115004,18300
tt5115024,21656
tt5115024,19349
tt5115024,1530
tt5115024,16817
tt5115024,19120
tt5115024,4280
tt5115546,17498
tt5115546,21869
tt5115546,14957
tt5115546,6740
tt5116248,24963
tt5116314,24963
tt5116644,24963
tt5119048,24770
tt5119048,12444
tt5119108,24963
tt5119678,24963
tt5120158,24963
tt5120400,18318
tt5121548,10462
tt5121548,24609
tt5121548,2088
tt5121548,17986
tt5121612,18339
tt5122092,12513
tt5122374,9181
tt5122374,12497
tt5123264,5054
tt5123344,24963
tt5123866,24963
tt5124082,15593
tt5125930,17893
tt5125930,18050
tt5125930,23890
tt5126236,24963
tt5126654,14629
tt5126792,24057
tt5126792,19341
tt5126792,2548
tt5126986,24963
tt5127192,10056
tt5127192,5743
tt5127192,24928
tt5127192,255
tt5127192,12893
tt5127300,17133
tt5127398,21770
tt5127398,9092
tt5127758,24963
tt5127772,17341
tt5127772,12144
tt5127772,15102
tt5128712,24963
tt5128826,16339
tt5128826,20453
tt5128826,6763
tt5128826,23290
tt5128826,6545
tt5129156,8359
tt5129156,4904
tt5129156,14914
tt5129156,2408
tt5129510,4056
tt5129510,18901
tt5129674,21286
tt5129682,18080
tt5129682,19215
tt5129682,24659
tt5129682,3309
tt5129682,6148
tt5131906,3428
tt5131906,6790
tt5132448,4746
tt5132448,19442
tt5132448,12861
tt5132448,11993
tt5132448,7012
tt5132734,20126
tt5133128,21671
tt5133128,8672
tt5133128,17025
tt5133128,17289
tt5133128,11148
tt5133308,21764
tt5133308,9744
tt5133308,22770
tt5133308,22003
tt5133308,25161
tt5133392,1670
tt5133392,15524
tt5133392,15006
tt5134866,24963
tt5135436,7522
tt5135436,20792
tt5135436,14412
tt5135810,25185
tt5135810,23382
tt5135810,3254
tt5135810,14067
tt5135810,14211
tt5135854,24963
tt5136060,818
tt5136698,6727
tt5136874,24963
tt5136898,24963
tt5137222,13483
tt5138210,21015
tt5138376,24963
tt5138866,24963
tt5140182,23345
tt5140182,24597
tt5140182,14383
tt5140182,3056
tt5141494,8506
tt5141494,19179
tt5141494,2051
tt5142216,6539
tt5142216,8897
tt5142898,24963
tt5143704,24376
tt5143704,22839
tt5143744,10941
tt5143826,24963
tt5143968,24963
tt5145840,24963
tt5147214,19599
tt5147818,24963
tt5148460,17025
tt5151594,21254
tt5151594,19454
tt5151594,18716
tt5152640,5470
tt5153860,4754
tt5153860,16760
tt5153860,21796
tt5153860,7446
tt5154076,18052
tt5154076,19181
tt5154076,17758
tt5154162,3338
tt5154288,24232
tt5154288,9013
tt5154896,7191
tt5154896,16634
tt5155340,11997
tt5156746,23698
tt5156746,21439
tt5156746,11187
tt5156910,7277
tt5157456,21291
tt5157456,6203
tt5158522,24202
tt5159352,390
tt5159352,11236
tt5159352,6503
tt5160154,22698
tt5160928,24525
tt5160928,11426
tt5160928,7270
tt5161080,20761
tt5161376,12470
tt5161376,23098
tt5161658,6128
tt5161658,6147
tt5162716,1159
tt5164412,13220
tt5165344,9878
tt5165344,24822
tt5165344,12156
tt5167122,24963
tt5167174,6594
tt5167934,7712
tt5167934,6820
tt5167934,4293
tt5167934,16911
tt5167934,7732
tt5168112,5152
tt5168192,2167
tt5168192,24318
tt5168192,24344
tt5168192,12736
tt5168192,2191
tt5168192,20251
tt5170670,11857
tt5170670,11933
tt5170670,24291
tt5170810,15843
tt5170810,15358
tt5170810,7004
tt5170810,9419
tt5171500,7713
tt5173032,20442
tt5173032,8916
tt5173032,7314
tt5173166,18091
tt5173166,9997
tt5173166,24093
tt5174196,24963
tt5174234,21438
tt5174750,24963
tt5174974,9983
tt5175274,24963
tt5176442,13931
tt5176442,4127
tt5176486,24963
tt5176632,25185
tt5176632,22779
tt5176632,17780
tt5176632,1075
tt5176632,8025
tt5176632,9681
tt5176726,1744
tt5176794,7898
tt5176794,12443
tt5178170,11971
tt5178532,18777
tt5178596,24963
tt5179576,24963
tt5180240,8504
tt5180240,4008
tt5180240,21307
tt5180240,8510
tt5180240,12369
tt5180240,15952
tt5180240,10854
tt5180284,25185
tt5180284,15397
tt5180284,1663
tt5180284,4464
tt5180794,6265
tt5182856,5070
tt5182856,13388
tt5182856,22132
tt5182856,15277
tt5182856,6955
tt5182856,875
tt5183654,15786
tt5183654,7893
tt5183654,21758
tt5183654,20992
tt5183654,7778
tt5183916,4127
tt5185564,21709
tt5185564,11596
tt5185564,2751
tt5185564,20583
tt5185564,15119
tt5186236,21772
tt5186236,968
tt5186236,15331
tt5186714,618
tt5186714,617
tt5186714,14309
tt5186714,5588
tt5186714,7609
tt5187532,24963
tt5187548,24963
tt5187816,8722
tt5189528,280
tt5189838,23179
tt5189838,3634
tt5189838,13446
tt5189838,21451
tt5189838,19912
tt5189838,18837
tt5189838,11018
tt5190872,24963
tt5191050,11137
tt5193408,21331
tt5193460,19448
tt5193460,24091
tt5193784,23414
tt5193784,4116
tt5194226,16069
tt5194226,9634
tt5195390,260
tt5195412,14690
tt5195412,6325
tt5195832,459
tt5196472,11811
tt5196516,24963
tt5196660,10509
tt5196660,17558
tt5196660,1197
tt5196660,18078
tt5196660,18712
tt5196660,21973
tt5197068,23200
tt5197068,15593
tt5197068,21655
tt5197544,7342
tt5197544,6076
tt5197742,942
tt5197742,8542
tt5198702,14845
tt5198850,22259
tt5198884,15680
tt5199290,24963
tt5199486,21655
tt5199486,19120
tt5199486,5855
tt5200232,21149
tt5200962,22468
tt5201142,602
tt5201246,18022
tt5202654,1741
tt5202654,4627
tt5203646,24963
tt5203986,24963
tt5204020,12093
tt5204020,10064
tt5205210,25042
tt5205210,9464
tt5205210,11692
tt5205930,24963
tt5206098,24963
tt5206170,12644
tt5206170,21354
tt5207204,8879
tt5207204,13315
tt5207320,9527
tt5207320,3619
tt5207320,9347
tt5211596,11431
tt5211596,4260
tt5211710,24963
tt5211742,22674
tt5212726,24963
tt5213744,13931
tt5213744,13521
tt5214110,24963
tt5214744,24963
tt5214752,11671
tt5214752,10271
tt5214966,24963
tt5215110,24963
tt5215260,17953
tt5215566,14929
tt5215606,24963
tt5215952,122
tt5215952,8469
tt5215952,8100
tt5215952,12120
tt5215952,11151
tt5215952,127
tt5215952,20065
tt5216534,12451
tt5216534,22663
tt5216534,22664
tt5217846,24963
tt5218346,7916
tt5218346,7444
tt5218346,7896
tt5219770,15861
tt5219770,24855
tt5220430,7097
tt5220590,11663
tt5220590,15620
tt5221584,23734
tt5221584,19112
tt5221584,9171
tt5221584,4661
tt5221894,9477
tt5221894,3132
tt5223624,24963
tt5224270,14707
tt5224746,12650
tt5224746,434
tt5224746,14552
tt5224746,15904
tt5224834,24096
tt5224834,17289
tt5225082,20777
tt5225338,21869
tt5225338,3350
tt5225874,4745
tt5227140,24570
tt5227468,24963
tt5229228,13997
tt5229754,6207
tt5230166,24963
tt5230488,24963
tt5231812,618
tt5231812,12778
tt5231916,148
tt5233142,22664
tt5233410,22428
tt5233410,1719
tt5233510,9918
tt5233510,602
tt5233510,14309
tt5233510,22753
tt5233510,13443
tt5233510,6661
tt5234458,17360
tt5234462,24963
tt5235026,11422
tt5235026,8356
tt5235548,10285
tt5235676,22326
tt5235880,2351
tt5237980,4441
tt5237980,21386
tt5237980,3305
tt5237980,14288
tt5237980,14196
tt5237980,21762
tt5239566,18065
tt5239566,8569
tt5239972,4574
tt5240372,3305
tt5240372,2648
tt5240372,22169
tt5240372,2653
tt5240878,24963
tt5241508,778
tt5241534,24963
tt5241840,24963
tt5242898,22664
tt5243424,15065
tt5243900,16884
tt5245048,24597
tt5245048,602
tt5245942,9511
tt5247022,12594
tt5247022,11587
tt5247022,1219
tt5247022,1400
tt5247022,10925
tt5247042,798
tt5247192,16578
tt5247192,14407
tt5247192,18477
tt5247192,20293
tt5247192,23330
tt5247498,24963
tt5247544,8504
tt5247544,9918
tt5248042,15662
tt5248042,22664
tt5248042,16459
tt5248042,8867
tt5248042,11990
tt5248042,5483
tt5248342,14951
tt5251328,8665
tt5251328,8726
tt5251328,22663
tt5251328,22664
tt5252396,12594
tt5252396,4783
tt5253294,14001
tt5253294,21654
tt5253630,23533
tt5254212,24963
tt5254640,7387
tt5254640,15756
tt5254712,24963
tt5254868,12639
tt5254868,11887
tt5254868,24730
tt5254868,4672
tt5255524,20962
tt5255524,17825
tt5255710,7199
tt5255710,20502
tt5255874,6835
tt5255874,8334
tt5255874,20707
tt5256044,16740
tt5256722,8504
tt5256722,23201
tt5256722,15593
tt5256722,21655
tt5256722,25135
tt5256722,25134
tt5256722,15739
tt5258066,20845
tt5258390,24963
tt5259496,14258
tt5259496,14276
